Filename,Max,Min,Mean,Std,Median,IQR,RMS,Skewness,Kurtosis,Label
Hybrid(Average)_15-24_2598_Go1188_887.0.csv,6.2859,-0.0039,0.2600874,0.7125894999343287,0.045950000000000005,0.12377499999999998,0.7582357596816441,4.998918252108732,28.824307240405275,Go
Hybrid(Average)_15-24_2599_Go1189_888.0.csv,5.2339,-0.0078,0.19811209999999999,0.5608520995067336,0.0365,0.09415,0.5945493474977498,5.2887287577734385,32.386342796618024,Go
Hybrid(Average)_15-24_2600_Go1190_889.0.csv,5.1186,-0.0084,0.22778159999999997,0.6325097863205211,0.0394,0.11027499999999998,0.6719769478635409,5.003228091939411,27.900091476914273,Go
Hybrid(Average)_15-24_2601_Go1191_890.0.csv,5.4172,-0.0062,0.22854080000000004,0.6289671995211145,0.0474,0.12749999999999997,0.6689058495782497,5.21258475651936,29.837069314397652,Go
Hybrid(Average)_15-24_2602_Go1192_891.0.csv,5.2566,-0.003,0.239009,0.6330749279219351,0.0471,0.13305,0.6763936594764915,4.95788975251098,27.191095898921496,Go
Hybrid(Average)_15-24_2603_Hold1075_891.0.csv,6.7161,-0.0052,0.36084859999999996,0.9652834992539611,0.0582,0.1552,1.0300738681376205,4.364907736393691,20.776779441015655,Hold
Hybrid(Average)_15-24_2604_Hold1076_891.0.csv,5.9755,0.0024,0.31378930000000005,0.8203943334384068,0.048,0.11637499999999999,0.8779735418963376,3.9452101608072754,16.05166350147318,Hold
Hybrid(Average)_15-24_2605_Hold1077_891.0.csv,5.812,-0.0055,0.3177183,0.8732192842427859,0.0448,0.117475,0.9288133960112763,4.125465753786517,17.469931015347306,Hold
Hybrid(Average)_15-24_2606_Hold1078_891.0.csv,5.7298,-0.0039,0.31500390000000006,0.8386090781530753,0.0502,0.11777499999999999,0.8954269248743864,3.9868791414280125,16.29712674593112,Hold
Hybrid(Average)_15-24_2607_Go1193_892.0.csv,5.182,-0.0074,0.2742026,0.7226584748028937,0.054849999999999996,0.1167,0.7725931023378347,4.356876009338135,20.170903315702816,Go
Hybrid(Average)_15-24_2608_Go1194_893.0.csv,5.0268,0.0002,0.2348125,0.643751761041159,0.043050000000000005,0.11220000000000001,0.6849370946809641,4.946800394712362,27.32841384118992,Go
Hybrid(Average)_15-24_2609_Hold1079_893.0.csv,6.7167,-0.0033,0.36885429999999997,0.9837851175022566,0.0553,0.15109999999999998,1.050199418629624,4.242906520464909,19.53028697112125,Hold
