Filename,Max,Min,Mean,Std,Median,IQR,RMS,Skewness,Kurtosis,Label
Hybrid(Average)_23-29_1183_Go578_534.0.csv,7.1466,-0.0046,0.14887189999999997,0.6253224391730424,0.0254,0.027399999999999997,0.642495110790736,6.92269614165789,54.21463236615114,Go
Hybrid(Average)_23-29_1184_Go579_535.0.csv,7.2559,-0.0014,0.1765895,0.7629995306705984,0.0244,0.030075,0.7827962487327083,6.683269212496574,48.22645045127284,Go
Hybrid(Average)_23-29_1185_Go580_536.0.csv,7.1271,-0.0074,0.1309051,0.6057034545045857,0.02,0.027699999999999995,0.6193915912651704,7.991712138017969,71.88186316531512,Go
Hybrid(Average)_23-29_1186_Hold563_536.0.csv,6.9614,0.0002,0.4447247,1.3467660228265896,0.0416,0.065175,1.417654753566608,3.7789092335225987,13.466225137765159,Hold
Hybrid(Average)_23-29_1187_Hold564_536.0.csv,7.1437,-0.0027,0.5532318,1.5173404684004859,0.035750000000000004,0.056475,1.6143373871282298,3.215813300128675,9.336387106681936,Hold
Hybrid(Average)_23-29_1188_Go565_536.0.csv,7.658,0.0015,0.31861969999999995,0.9182599232180932,0.0499,0.07345000000000002,0.9715331175672809,4.664675174409431,24.381201679365965,Go
Hybrid(Average)_23-29_1189_Go581_537.0.csv,7.1141,-0.0094,0.14164319999999997,0.622068128801525,0.0241,0.036074999999999996,0.6376869014022477,7.21950110473385,57.49179924324708,Go
Hybrid(Average)_23-29_1190_Go582_538.0.csv,6.7699,-0.0017,0.2468628,0.8054238910290658,0.0343,0.05427499999999999,0.8420214834670193,5.261325230241137,31.19599803926748,Go
Hybrid(Average)_23-29_1191_Hold566_538.0.csv,7.4079,-0.0049,0.3320455,1.076771544794637,0.0311,0.0443,1.1262911421075814,4.21077352413293,17.98984603378537,Hold
Hybrid(Average)_23-29_1192_Hold567_538.0.csv,7.1013,0.0021,0.5236409999999999,1.217094068636813,0.056749999999999995,0.125675,1.32440044956954,2.948850231925583,8.259962340257642,Hold
Hybrid(Average)_23-29_1193_Go583_539.0.csv,7.3359,-0.0113,0.17497320000000002,0.6916324997833144,0.0335,0.05215,0.7130867969328839,6.901570715252049,53.715837193515256,Go
Hybrid(Average)_23-29_1194_Go584_540.0.csv,7.0283,-0.0074,0.1713905,0.7061021562456843,0.0305,0.038075,0.7262619212722089,6.766331697929796,49.75705009548952,Go
Hybrid(Average)_23-29_1195_Hold568_540.0.csv,7.4847,-0.0036,1.6982034000000001,2.7138965134644017,0.05075,2.8146750000000003,3.200275588020507,1.169717053305161,-0.5030993079841912,Hold
Hybrid(Average)_23-29_1196_Hold569_540.0.csv,6.9809,-0.0052,0.5408778999999999,1.3345737207354518,0.0518,0.0927,1.4393939112591798,3.0362667397788825,8.604793582819585,Hold
Hybrid(Average)_23-29_1197_Go585_541.0.csv,6.3388,0.0005,0.2473722,0.766202023599604,0.0429,0.05737500000000001,0.8047803928774606,5.304901107965064,31.172494558790824,Go
Hybrid(Average)_23-29_1198_Go586_542.0.csv,7.3929,-0.0049,0.20842,0.8010560918201934,0.0372,0.0526,0.8273379404934842,6.182647970017018,40.80348233602432,Go
Hybrid(Average)_23-29_1199_Hold570_542.0.csv,6.8088,0.0002,0.7859559999999999,1.909929748878123,0.04085,0.09439999999999998,2.064439548143757,2.5228281651752367,4.774245989121406,Hold
Hybrid(Average)_23-29_1200_Hold571_542.0.csv,7.2791,-0.0043,0.540429,1.318882617535707,0.0643,0.1137,1.4247018675919534,3.1084321537272106,9.037806218888242,Hold
Hybrid(Average)_23-29_1201_Go587_543.0.csv,7.1431,-0.0065,0.17096,0.5910361664484247,0.0333,0.050600000000000006,0.6149810955631075,6.181101754366753,45.520969286055475,Go
Hybrid(Average)_23-29_1202_Go588_544.0.csv,7.1115,-0.0039,0.23956329999999998,0.8434590260894727,0.0353,0.052750000000000005,0.8764144454936831,5.395936993078408,31.46943329257251,Go
Hybrid(Average)_23-29_1203_Hold572_544.0.csv,7.2546,-0.002,0.6529193,1.3885856196146174,0.0662,0.17537499999999998,1.5338009862071416,2.654097038448983,6.448179866194369,Hold
Hybrid(Average)_23-29_1204_Go573_544.0.csv,7.1717,0.0008,0.31408159999999996,0.8896675918146988,0.0557,0.08777499999999999,0.9430610621587554,4.699285582859094,24.559992699145923,Go
Hybrid(Average)_23-29_1205_Go589_545.0.csv,7.0029,-0.002,0.2074313,0.7105421777182737,0.0439,0.05307500000000001,0.739860162699682,6.194349408799756,42.99364214567182,Go
Hybrid(Average)_23-29_1206_Go590_546.0.csv,6.5711,-0.0039,0.13250850000000003,0.5345895055059977,0.0289,0.043075,0.5505076348516885,7.596770835698963,66.41876317170897,Go
Hybrid(Average)_23-29_1207_Hold574_546.0.csv,6.7941,-0.0007,1.0441839,2.1835767277099714,0.0375,0.1719,2.419413014656654,1.9823281646259714,2.2175564514488113,Hold
Hybrid(Average)_23-29_1208_Hold575_546.0.csv,7.3374,0.005,0.7848919,1.6175643725068853,0.0735,0.27315,1.7972070774927411,2.4275558426810977,4.888257266729106,Hold
Hybrid(Average)_23-29_1209_Hold576_546.0.csv,7.1447,0.0031,0.30974169999999995,1.00455607302677,0.0474,0.06864999999999999,1.0507443512434411,4.983696536459815,25.806759051821576,Hold
Hybrid(Average)_23-29_1210_Go591_547.0.csv,6.7071,-0.0011,0.1767934,0.5565609804337539,0.0486,0.06225,0.5837004977726162,6.4997637038296485,51.818956969367974,Go
Hybrid(Average)_23-29_1211_Go592_548.0.csv,6.412,-0.0007,0.165731,0.6326540826923883,0.0365,0.0474,0.6536954195342047,6.648851991897566,48.66718177400786,Go
Hybrid(Average)_23-29_1212_Hold577_548.0.csv,6.9458,-0.0036,0.6913039000000001,1.7679395612313666,0.0499,0.078175,1.8974682511256942,2.7905689183601137,6.289124427541111,Hold
Hybrid(Average)_23-29_1213_Hold578_548.0.csv,7.3527,0.0024,0.7489736,1.7537919085631515,0.0668,0.145775,1.9062192229594161,2.7011113150412527,5.991184946489032,Hold
Hybrid(Average)_23-29_1214_Go593_549.0.csv,6.5465,0.0012,0.20825470000000001,0.6392890719192574,0.0502,0.0635,0.6720504795251618,5.671196676021139,36.117212930352665,Go
Hybrid(Average)_23-29_1215_Go594_550.0.csv,6.7224,-0.0027,0.2151735,0.6945659416895599,0.038599999999999995,0.0583,0.7268005645361044,5.47210417760267,34.3058951975148,Go
Hybrid(Average)_23-29_1216_Hold579_550.0.csv,7.5372,0.0005,1.0081215000000001,1.9852363290726927,0.0639,0.46675000000000005,2.2256529553706255,2.051280486212999,2.7655949056218696,Hold
Hybrid(Average)_23-29_1217_Hold580_550.0.csv,6.7619,0.0031,0.38883409999999996,1.0079658844978343,0.06025,0.0988,1.0798940625866964,3.748827997464521,14.345862990697254,Hold
Hybrid(Average)_23-29_1218_Go595_551.0.csv,6.7709,0.0031,0.23464669999999999,0.7411773217600505,0.0486,0.06860000000000001,0.7770801453453821,5.655609130538485,35.1859982438375,Go
Hybrid(Average)_23-29_1219_Hold581_551.0.csv,7.216,-0.0036,0.341924,1.082401016317023,0.0448,0.07065,1.134606711570137,4.426415460880289,19.737482275118328,Hold
Hybrid(Average)_23-29_1220_Hold582_551.0.csv,6.8939,0.0028,0.3372115,0.97829580026215,0.056749999999999995,0.07590000000000001,1.0343196826271845,4.1719307475837715,17.521273454430276,Hold
Hybrid(Average)_23-29_1221_Go596_552.0.csv,7.1956,-0.0023,0.2254044,0.7730224074132669,0.0448,0.0606,0.8048436011176333,5.931473450308931,39.32433321018468,Go
